Date,Close,Open,High,Low,Volume,PCT
21.02.2016,437.9,440.1,447.6,425.5,100.50K,-0.50%
22.02.2016,437.8,437.9,440.2,431.3,56.01K,-0.02%
23.02.2016,419.9,437.8,440.8,414.4,93.72K,-4.09%
24.02.2016,422.7,419.9,425.2,410.4,66.51K,0.67%
25.02.2016,423.5,422.7,427.2,417.5,53.54K,0.18%
26.02.2016,427.3,423.5,427.6,419.1,53.21K,0.91%
27.02.2016,431.3,427.3,434.1,427.3,42.79K,0.93%
28.02.2016,432.5,431.3,435.6,421.2,50.85K,0.27%
29.02.2016,436.2,432.5,441.3,429.8,68.77K,0.86%
01.03.2016,434.0,436.2,439.0,428.5,67.46K,-0.50%
02.03.2016,425.4,434.0,435.9,423.9,57.75K,-2.00%
03.03.2016,419.6,425.4,425.8,414.9,78.90K,-1.36%
04.03.2016,409.5,419.6,423.4,407.2,75.27K,-2.40%
05.03.2016,399.0,409.5,410.1,386.9,129.15K,-2.56%
06.03.2016,406.0,399.0,412.0,393.1,62.59K,1.74%
07.03.2016,414.9,406.0,416.6,402.0,61.77K,2.19%
08.03.2016,411.9,414.9,416.7,408.4,53.77K,-0.72%
09.03.2016,412.8,411.9,414.9,408.9,50.92K,0.21%
10.03.2016,415.8,412.8,417.5,410.3,55.74K,0.74%
11.03.2016,419.1,415.8,422.4,415.1,60.63K,0.79%
12.03.2016,410.4,419.1,420.7,407.0,59.64K,-2.09%
13.03.2016,412.4,410.4,415.9,409.6,34.98K,0.50%
14.03.2016,414.3,412.4,416.1,411.2,49.33K,0.46%
15.03.2016,415.1,414.3,417.4,412.3,48.60K,0.20%
16.03.2016,415.9,415.1,417.0,413.3,44.54K,0.19%
17.03.2016,418.2,415.9,419.6,415.3,43.82K,0.54%
18.03.2016,408.2,418.2,418.6,402.5,66.07K,-2.39%
19.03.2016,408.7,408.2,410.5,402.1,37.00K,0.13%
20.03.2016,411.5,408.7,413.5,407.2,30.54K,0.69%
21.03.2016,411.1,411.5,413.1,407.3,43.16K,-0.10%
22.03.2016,416.2,411.1,417.9,410.8,49.08K,1.24%
23.03.2016,417.0,416.2,419.6,414.2,40.61K,0.19%
24.03.2016,414.7,417.0,417.7,412.9,38.83K,-0.54%
25.03.2016,415.7,414.7,417.3,412.4,34.59K,0.23%
26.03.2016,416.5,415.7,417.7,413.9,28.06K,0.19%
27.03.2016,424.6,416.5,427.4,415.5,61.72K,1.94%
28.03.2016,422.2,424.6,425.4,419.7,43.45K,-0.56%
29.03.2016,415.0,422.2,424.5,406.4,69.11K,-1.71%
30.03.2016,412.4,415.0,416.2,408.4,43.28K,-0.62%
31.03.2016,415.7,412.4,417.2,411.5,41.84K,0.78%
01.04.2016,415.6,415.7,416.9,412.8,38.22K,0.00%
02.04.2016,418.5,415.6,420.1,415.1,31.31K,0.69%
03.04.2016,419.1,418.5,420.2,417.0,22.80K,0.13%
04.04.2016,419.3,419.1,420.4,416.2,33.44K,0.06%
05.04.2016,422.1,419.3,423.7,418.0,40.89K,0.65%
06.04.2016,421.3,422.1,422.8,419.5,32.67K,-0.19%
07.04.2016,420.1,421.3,422.0,417.9,36.06K,-0.27%
08.04.2016,417.7,420.1,423.5,415.5,46.95K,-0.58%
09.04.2016,418.0,417.7,418.9,412.4,29.43K,0.09%
10.04.2016,420.3,418.0,421.6,416.7,23.30K,0.53%
11.04.2016,421.4,420.3,422.4,418.1,36.39K,0.28%
12.04.2016,424.7,421.4,426.7,420.7,57.71K,0.79%
13.04.2016,423.5,424.7,426.6,421.4,38.09K,-0.30%
14.04.2016,424.0,423.5,425.4,421.8,30.66K,0.13%
15.04.2016,428.7,424.0,429.5,423.3,54.12K,1.10%
16.04.2016,430.0,428.7,432.0,426.8,29.02K,0.32%
17.04.2016,426.3,430.0,430.6,423.8,25.59K,-0.88%
18.04.2016,427.7,426.3,429.1,424.4,32.58K,0.34%
19.04.2016,434.9,427.7,436.1,426.8,45.68K,1.69%
20.04.2016,441.2,434.9,442.9,432.5,74.36K,1.43%
21.04.2016,449.3,441.2,450.8,439.5,63.13K,1.85%
22.04.2016,445.3,449.3,450.2,441.9,49.71K,-0.90%
23.04.2016,450.1,445.3,451.5,443.1,42.36K,1.08%
24.04.2016,457.6,450.1,461.8,447.9,74.43K,1.66%
25.04.2016,461.7,457.6,466.2,451.8,81.66K,0.91%
26.04.2016,466.0,461.7,468.9,459.2,67.56K,0.92%
27.04.2016,447.0,466.0,467.9,444.6,90.81K,-4.08%
28.04.2016,448.5,447.0,450.1,433.9,81.94K,0.33%
29.04.2016,455.0,448.5,456.3,445.2,44.85K,1.45%
30.04.2016,448.5,455.0,456.9,446.6,35.31K,-1.42%
01.05.2016,452.2,448.5,454.2,447.5,21.75K,0.83%
02.05.2016,444.2,452.2,453.9,440.2,73.85K,-1.78%
03.05.2016,450.3,444.2,451.5,441.5,49.75K,1.37%
04.05.2016,445.8,450.3,450.9,444.2,39.44K,-0.99%
05.05.2016,448.1,445.8,449.2,444.4,41.89K,0.51%
06.05.2016,459.6,448.1,461.5,445.7,68.43K,2.56%
07.05.2016,458.5,459.6,460.6,454.6,30.97K,-0.24%
08.05.2016,457.9,458.5,460.2,454.9,27.60K,-0.13%
09.05.2016,460.4,457.9,464.2,455.4,48.42K,0.56%
10.05.2016,449.4,460.4,462.1,446.8,59.99K,-2.41%
11.05.2016,452.5,449.4,456.1,449.6,39.97K,0.70%
12.05.2016,454.4,452.5,455.3,448.4,49.19K,0.43%
13.05.2016,455.4,454.4,457.2,451.5,32.39K,0.22%
14.05.2016,456.4,455.4,457.7,453.6,20.36K,0.23%
15.05.2016,458.1,456.4,460.3,455.0,21.20K,0.37%
16.05.2016,454.9,458.1,459.6,450.7,36.60K,-0.71%
17.05.2016,453.3,454.9,456.3,451.7,34.63K,-0.36%
18.05.2016,454.2,453.3,456.6,452.4,32.61K,0.21%
19.05.2016,442.7,454.2,455.2,441.1,59.39K,-2.55%
20.05.2016,442.1,442.7,447.8,435.4,48.43K,-0.12%
21.05.2016,443.6,442.1,445.2,439.7,23.00K,0.35%
22.05.2016,439.6,443.6,444.2,436.9,28.74K,-0.91%
23.05.2016,443.7,439.6,445.0,438.2,35.90K,0.93%
24.05.2016,446.1,443.7,447.9,442.0,33.22K,0.55%
25.05.2016,449.8,446.1,451.2,445.4,37.72K,0.82%
26.05.2016,453.3,449.8,454.3,447.7,37.72K,0.78%
27.05.2016,474.0,453.3,479.2,452.7,135.68K,4.58%
28.05.2016,524.2,474.0,531.8,467.0,150.17K,10.58%
29.05.2016,516.0,524.2,548.0,493.2,152.57K,-1.56%
30.05.2016,532.3,516.0,544.2,512.8,77.53K,3.14%
31.05.2016,528.9,532.3,546.9,513.2,114.08K,-0.63%
01.06.2016,537.4,528.9,542.3,521.3,72.41K,1.60%
02.06.2016,537.1,537.4,541.5,530.5,52.88K,-0.06%
03.06.2016,567.0,537.1,573.7,534.3,106.25K,5.57%
04.06.2016,572.0,567.0,592.7,560.9,87.41K,0.87%
05.06.2016,574.9,572.0,583.6,567.8,64.52K,0.52%
06.06.2016,583.6,574.9,586.7,571.7,63.68K,1.51%
07.06.2016,575.6,583.6,591.3,543.6,84.69K,-1.37%
08.06.2016,580.5,575.6,582.4,567.8,49.60K,0.86%
09.06.2016,574.7,580.5,580.7,569.3,48.61K,-1.00%
10.06.2016,577.9,574.7,579.3,571.1,45.50K,0.56%
11.06.2016,591.6,577.9,592.6,576.3,42.22K,2.37%
12.06.2016,666.5,591.6,683.8,592.8,217.38K,12.67%
13.06.2016,700.1,666.5,718.2,652.8,216.73K,5.03%
14.06.2016,685.1,700.1,702.5,654.7,135.65K,-2.13%
15.06.2016,690.8,685.1,695.1,670.5,78.62K,0.82%
16.06.2016,761.2,690.8,769.7,687.4,229.57K,10.20%
17.06.2016,743.9,761.2,771.9,704.2,215.87K,-2.27%
18.06.2016,753.8,743.9,776.0,727.1,120.53K,1.33%
19.06.2016,761.0,753.8,765.1,740.4,60.45K,0.96%
20.06.2016,734.0,761.0,764.6,717.4,112.29K,-3.56%
21.06.2016,667.4,734.0,732.2,626.0,248.08K,-9.07%
22.06.2016,590.6,667.4,677.8,586.6,202.32K,-11.51%
23.06.2016,620.8,590.6,629.5,539.3,261.74K,5.13%
24.06.2016,656.9,620.8,687.4,616.4,196.69K,5.81%
25.06.2016,663.5,656.9,688.1,640.8,100.46K,1.01%
26.06.2016,625.4,663.5,665.2,609.9,88.93K,-5.74%
27.06.2016,644.7,625.4,650.3,615.2,99.81K,3.08%
28.06.2016,644.9,644.7,659.3,634.3,76.66K,0.04%
29.06.2016,636.5,644.9,645.9,621.8,80.22K,-1.29%
30.06.2016,670.0,636.5,673.0,631.2,88.20K,5.26%
01.07.2016,674.6,670.0,685.1,661.1,92.23K,0.68%
02.07.2016,698.1,674.6,700.5,671.5,67.38K,3.48%
03.07.2016,661.6,698.1,701.5,644.6,99.27K,-5.22%
04.07.2016,675.2,661.6,679.0,644.0,63.91K,2.04%
05.07.2016,663.7,675.2,679.2,657.3,54.64K,-1.70%
06.07.2016,672.7,663.7,678.4,662.2,47.05K,1.36%
07.07.2016,635.3,672.7,676.2,605.0,153.61K,-5.57%
08.07.2016,662.8,635.3,663.4,630.2,75.89K,4.33%
09.07.2016,651.8,662.8,663.5,620.7,96.01K,-1.65%
10.07.2016,647.1,651.8,652.0,636.8,29.26K,-0.72%
11.07.2016,646.7,647.1,657.5,640.0,45.94K,-0.06%
12.07.2016,670.6,646.7,673.2,644.6,66.59K,3.69%
13.07.2016,661.2,670.6,672.0,656.0,62.96K,-1.40%
14.07.2016,657.3,661.2,661.9,646.3,48.20K,-0.59%
15.07.2016,664.2,657.3,667.5,656.5,35.83K,1.06%
16.07.2016,660.7,664.2,665.4,655.7,20.39K,-0.53%
17.07.2016,676.3,660.7,680.9,660.1,46.84K,2.37%
18.07.2016,670.4,676.3,680.4,664.6,42.58K,-0.88%
19.07.2016,671.1,670.4,673.2,663.6,30.40K,0.11%
20.07.2016,664.4,671.1,672.3,659.5,37.56K,-1.00%
21.07.2016,664.6,664.4,666.5,657.8,32.17K,0.03%
22.07.2016,651.1,664.6,669.4,645.7,65.90K,-2.03%
23.07.2016,655.2,651.1,658.2,648.0,29.89K,0.62%
24.07.2016,659.3,655.2,664.2,651.0,29.82K,0.63%
25.07.2016,654.0,659.3,662.5,651.1,34.38K,-0.80%
26.07.2016,654.4,654.0,657.8,643.5,49.39K,0.06%
27.07.2016,654.5,654.4,659.1,646.0,29.89K,0.02%
28.07.2016,654.1,654.5,658.0,650.8,28.11K,-0.06%
29.07.2016,655.4,654.1,657.4,651.0,27.04K,0.20%
30.07.2016,654.7,655.4,657.5,652.1,19.35K,-0.11%
31.07.2016,621.9,654.7,654.9,621.4,62.89K,-5.02%
01.08.2016,607.0,621.9,627.9,603.5,66.66K,-2.39%
02.08.2016,513.4,607.0,613.8,471.4,130.91K,-15.42%
03.08.2016,566.4,513.4,573.1,514.1,85.93K,10.32%
04.08.2016,576.2,566.4,584.9,559.5,44.82K,1.73%
05.08.2016,574.7,576.2,580.0,565.8,27.89K,-0.27%
06.08.2016,586.5,574.7,596.7,565.3,25.38K,2.05%
07.08.2016,590.8,586.5,596.0,580.9,26.20K,0.75%
08.08.2016,589.2,590.8,594.2,585.4,24.88K,-0.27%
09.08.2016,585.3,589.2,591.2,581.1,25.97K,-0.68%
10.08.2016,590.9,585.3,600.5,580.9,49.57K,0.97%
11.08.2016,587.8,590.9,599.2,585.4,39.83K,-0.52%
12.08.2016,587.1,587.8,591.1,582.2,25.50K,-0.12%
13.08.2016,584.6,587.1,590.1,582.8,19.30K,-0.43%
14.08.2016,569.1,584.6,585.8,559.9,33.07K,-2.66%
15.08.2016,567.0,569.1,575.0,559.3,33.77K,-0.37%
16.08.2016,580.2,567.0,583.4,563.4,37.69K,2.34%
17.08.2016,572.3,580.2,581.1,568.7,32.76K,-1.35%
18.08.2016,573.4,572.3,579.5,570.8,30.39K,0.18%
19.08.2016,574.6,573.4,577.9,566.3,25.53K,0.20%
20.08.2016,582.6,574.6,583.5,572.3,23.12K,1.40%
21.08.2016,580.7,582.6,585.3,577.8,14.16K,-0.33%
22.08.2016,587.5,580.7,591.9,577.1,33.56K,1.17%
23.08.2016,583.6,587.5,589.9,578.6,32.08K,-0.67%
24.08.2016,579.7,583.6,584.5,576.8,28.06K,-0.67%
25.08.2016,578.0,579.7,580.7,570.8,32.73K,-0.29%
26.08.2016,579.4,578.0,582.7,575.8,21.17K,0.24%
27.08.2016,570.3,579.4,580.4,567.3,18.69K,-1.56%
28.08.2016,575.0,570.3,576.3,569.2,12.83K,0.81%
29.08.2016,574.2,575.0,578.6,571.4,23.86K,-0.13%
30.08.2016,577.3,574.2,579.9,572.5,27.48K,0.54%
31.08.2016,573.9,577.3,578.3,571.7,24.93K,-0.60%
01.09.2016,572.0,573.9,705.0,569.4,25.87K,-0.33%
02.09.2016,575.3,572.0,577.6,569.3,26.61K,0.58%
03.09.2016,598.8,575.3,605.0,572.6,35.70K,4.09%
04.09.2016,609.5,598.8,615.2,590.8,30.69K,1.79%
05.09.2016,605.8,609.5,610.6,598.8,25.29K,-0.62%
06.09.2016,610.4,605.8,612.0,603.5,24.33K,0.77%
07.09.2016,613.2,610.4,616.5,606.2,30.03K,0.45%
08.09.2016,625.6,613.2,629.3,611.3,36.33K,2.02%
09.09.2016,623.2,625.6,627.6,617.3,28.33K,-0.39%
10.09.2016,624.5,623.2,627.5,621.1,15.28K,0.22%
11.09.2016,605.6,624.5,630.8,592.8,36.54K,-3.03%
12.09.2016,608.0,605.6,610.6,603.0,27.95K,0.39%
13.09.2016,608.6,608.0,612.0,604.9,27.52K,0.10%
14.09.2016,609.5,608.6,612.2,606.4,24.24K,0.15%
15.09.2016,608.1,609.5,610.7,605.1,22.69K,-0.23%
16.09.2016,607.8,608.1,610.4,605.2,21.85K,-0.05%
17.09.2016,607.1,607.8,609.6,604.5,15.89K,-0.12%
18.09.2016,610.7,607.1,612.4,605.2,16.33K,0.60%
19.09.2016,609.8,610.7,612.4,607.0,21.24K,-0.14%
20.09.2016,609.2,609.8,611.3,605.9,22.61K,-0.10%
21.09.2016,597.2,609.2,608.8,591.7,36.86K,-1.98%
22.09.2016,595.6,597.2,599.8,592.8,22.44K,-0.26%
23.09.2016,602.9,595.6,603.7,594.1,25.92K,1.22%
24.09.2016,602.6,602.9,605.9,600.5,13.47K,-0.05%
25.09.2016,601.5,602.6,604.9,598.3,13.28K,-0.18%
26.09.2016,606.5,601.5,608.5,598.2,27.51K,0.84%
27.09.2016,605.5,606.5,609.0,601.7,25.55K,-0.18%
28.09.2016,604.7,605.5,606.9,602.6,18.94K,-0.13%
29.09.2016,604.7,604.7,607.2,602.0,25.32K,0.00%
30.09.2016,608.1,604.7,608.8,602.3,23.95K,0.57%
01.10.2016,613.4,608.1,615.0,607.1,16.93K,0.87%
02.10.2016,610.7,613.4,614.2,607.7,16.54K,-0.44%
03.10.2016,611.6,610.7,613.2,608.5,21.95K,0.15%
04.10.2016,609.0,611.6,612.7,606.5,24.99K,-0.43%
05.10.2016,611.8,609.0,613.7,608.0,23.40K,0.47%
06.10.2016,611.0,611.8,612.7,608.5,21.63K,-0.14%
07.10.2016,616.0,611.0,619.4,609.1,32.73K,0.83%
08.10.2016,617.7,616.0,619.6,614.9,13.62K,0.26%
09.10.2016,615.8,617.7,618.3,613.0,13.43K,-0.30%
10.10.2016,617.3,615.8,618.8,612.8,25.23K,0.25%
11.10.2016,640.5,617.3,642.3,615.6,55.77K,3.75%
12.10.2016,636.0,640.5,642.5,632.2,26.95K,-0.70%
13.10.2016,635.6,636.0,639.5,632.3,25.62K,-0.06%
14.10.2016,637.9,635.6,640.5,630.7,31.42K,0.37%
15.10.2016,637.0,637.9,641.4,635.1,12.38K,-0.14%
16.10.2016,640.1,637.0,642.2,636.4,12.89K,0.49%
17.10.2016,637.4,640.1,641.3,634.9,27.69K,-0.43%
18.10.2016,635.3,637.4,639.3,632.2,24.60K,-0.32%
19.10.2016,629.1,635.3,637.3,624.1,35.29K,-0.99%
20.10.2016,628.3,629.1,630.8,625.5,20.94K,-0.11%
21.10.2016,630.5,628.3,633.3,627.6,28.09K,0.34%
22.10.2016,655.5,630.5,659.9,629.7,37.10K,3.97%
23.10.2016,653.0,655.5,661.2,648.8,21.91K,-0.37%
24.10.2016,650.5,653.0,654.3,645.7,33.24K,-0.39%
25.10.2016,651.0,650.5,662.5,647.7,36.74K,0.08%
26.10.2016,674.7,651.0,678.4,651.4,47.67K,3.64%
27.10.2016,682.3,674.7,687.9,672.3,46.56K,1.13%
28.10.2016,686.2,682.3,688.4,678.6,38.97K,0.58%
29.10.2016,715.0,686.2,720.2,685.2,54.03K,4.18%
30.10.2016,697.3,715.0,714.9,689.5,39.33K,-2.47%
31.10.2016,698.7,697.3,707.2,682.2,38.05K,0.20%
01.11.2016,726.8,698.7,734.4,695.2,68.07K,4.02%
02.11.2016,733.5,726.8,735.8,718.1,39.04K,0.93%
03.11.2016,684.9,733.5,744.4,670.4,96.41K,-6.63%
04.11.2016,702.1,684.9,706.6,681.3,48.24K,2.51%
05.11.2016,702.1,702.1,706.4,694.0,22.02K,0.00%
06.11.2016,709.9,702.1,714.1,697.6,25.81K,1.11%
07.11.2016,705.4,709.9,711.7,698.3,30.74K,-0.64%
08.11.2016,710.9,705.4,714.6,701.0,39.73K,0.78%
09.11.2016,721.4,710.9,741.2,707.1,70.70K,1.48%
10.11.2016,714.6,721.4,723.0,707.3,33.33K,-0.95%
11.11.2016,715.0,714.6,719.8,711.7,25.58K,0.06%
12.11.2016,704.3,715.0,717.4,701.1,27.60K,-1.50%
13.11.2016,702.0,704.3,705.6,685.0,36.14K,-0.33%
14.11.2016,704.6,702.0,708.0,696.1,37.75K,0.37%
15.11.2016,711.1,704.6,716.9,697.9,41.40K,0.93%
16.11.2016,740.3,711.1,746.0,708.1,79.57K,4.10%
17.11.2016,737.5,740.3,751.9,730.1,62.77K,-0.37%
18.11.2016,747.0,737.5,751.4,731.0,39.71K,1.28%
19.11.2016,747.9,747.0,755.3,737.4,25.63K,0.12%
20.11.2016,728.5,747.9,752.3,712.8,47.42K,-2.59%
21.11.2016,736.2,728.5,744.3,726.5,32.51K,1.05%
22.11.2016,749.3,736.2,754.0,730.6,44.44K,1.79%
23.11.2016,741.1,749.3,750.9,731.3,37.87K,-1.10%
24.11.2016,735.3,741.1,744.2,726.2,37.24K,-0.78%
25.11.2016,740.4,735.3,741.3,729.0,28.85K,0.69%
26.11.2016,734.1,740.4,741.0,725.6,22.58K,-0.84%
27.11.2016,729.4,734.1,738.3,727.1,21.35K,-0.64%
28.11.2016,733.3,729.4,738.1,727.7,34.12K,0.53%
29.11.2016,732.6,733.3,737.0,727.8,32.57K,-0.10%
30.11.2016,742.5,732.6,745.4,730.6,39.28K,1.36%
01.12.2016,752.6,742.5,755.5,741.1,54.03K,1.37%
02.12.2016,770.9,752.6,779.0,752.3,63.22K,2.43%
03.12.2016,764.2,770.9,772.3,755.8,38.45K,-0.87%
04.12.2016,766.4,764.2,769.2,758.8,19.16K,0.28%
05.12.2016,754.3,766.4,769.2,746.0,51.17K,-1.57%
06.12.2016,758.2,754.3,762.5,750.9,33.43K,0.51%
07.12.2016,765.6,758.2,769.0,754.3,34.87K,0.97%
08.12.2016,768.5,765.6,773.4,761.2,28.78K,0.38%
09.12.2016,770.5,768.5,773.5,765.0,24.18K,0.26%
10.12.2016,774.0,770.5,777.0,769.2,18.02K,0.46%
11.12.2016,767.9,774.0,774.2,763.0,17.14K,-0.79%
12.12.2016,778.5,767.9,781.3,767.9,28.76K,1.38%
13.12.2016,778.7,778.5,790.3,767.8,33.11K,0.03%
14.12.2016,776.5,778.7,780.8,771.0,24.78K,-0.29%
15.12.2016,775.2,776.5,780.3,773.1,26.22K,-0.17%
16.12.2016,782.0,775.2,783.9,773.3,27.61K,0.88%
17.12.2016,787.2,782.0,791.6,779.4,23.58K,0.65%
18.12.2016,789.0,787.2,791.3,783.8,14.53K,0.23%
19.12.2016,789.8,789.0,793.7,786.3,25.46K,0.10%
20.12.2016,799.1,789.8,800.0,787.1,34.48K,1.18%
21.12.2016,829.2,799.1,833.1,796.0,65.29K,3.77%
22.12.2016,860.2,829.2,874.7,828.9,70.56K,3.73%
23.12.2016,917.2,860.2,920.3,858.0,102.22K,6.63%
24.12.2016,891.1,917.2,920.5,880.8,46.03K,-2.85%
25.12.2016,891.1,891.1,895.2,851.4,42.48K,0.00%
26.12.2016,898.4,891.1,909.3,885.9,38.79K,0.82%
27.12.2016,925.8,898.4,937.9,893.4,49.69K,3.05%
28.12.2016,972.2,925.8,974.5,925.5,77.29K,5.01%
29.12.2016,971.1,972.2,982.6,949.2,61.13K,-0.11%
30.12.2016,959.0,971.1,971.6,927.4,70.84K,-1.24%
31.12.2016,963.4,959.0,965.5,942.4,27.56K,0.45%
01.01.2017,995.4,963.4,1001.6,956.1,41.15K,3.33%
02.01.2017,1017.0,995.4,1031.7,990.2,64.95K,2.17%
03.01.2017,1033.3,1017.0,1035.5,1006.5,54.79K,1.60%
04.01.2017,1135.4,1033.3,1148.5,1022.3,156.27K,9.88%
05.01.2017,989.3,1135.4,1150.6,874.5,240.01K,-12.86%
06.01.2017,886.2,989.3,1027.4,852.5,194.29K,-10.43%
07.01.2017,888.9,886.2,900.9,806.7,130.66K,0.31%
08.01.2017,900.9,888.9,936.1,875.8,76.91K,1.35%
09.01.2017,899.8,900.9,910.5,870.9,62.58K,-0.12%
10.01.2017,904.4,899.8,911.3,890.1,53.71K,0.51%
11.01.2017,785.4,904.4,917.7,751.6,194.44K,-13.15%
12.01.2017,810.1,785.4,828.2,739.5,120.24K,3.14%
13.01.2017,824.8,810.1,835.0,771.0,89.86K,1.82%
14.01.2017,819.6,824.8,838.9,808.3,44.21K,-0.63%
15.01.2017,821.2,819.6,826.4,808.6,24.40K,0.19%
16.01.2017,827.3,821.2,836.7,817.7,33.22K,0.75%
17.01.2017,899.7,827.3,906.4,825.0,82.21K,8.74%
18.01.2017,872.0,899.7,913.7,845.9,69.26K,-3.07%
19.01.2017,895.2,872.0,905.3,870.7,58.44K,2.66%
20.01.2017,892.9,895.2,901.5,878.9,38.87K,-0.26%
21.01.2017,919.8,892.9,928.9,889.5,40.38K,3.02%
22.01.2017,918.8,919.8,938.4,888.6,47.93K,-0.11%
23.01.2017,921.5,918.8,928.0,910.8,32.74K,0.29%
24.01.2017,893.8,921.5,925.6,889.2,58.87K,-3.01%
25.01.2017,894.4,893.8,905.7,883.6,37.90K,0.07%
26.01.2017,915.6,894.4,919.3,893.5,33.80K,2.36%
27.01.2017,918.0,915.6,922.6,907.9,30.97K,0.27%
28.01.2017,918.5,918.0,921.9,912.8,14.31K,0.05%
29.01.2017,914.5,918.5,922.4,912.7,11.05K,-0.43%
30.01.2017,920.7,914.5,922.3,911.5,19.06K,0.68%
31.01.2017,965.5,920.7,967.5,917.4,54.67K,4.86%
01.02.2017,982.4,965.5,986.6,959.8,45.22K,1.75%
02.02.2017,1004.0,982.4,1009.1,973.5,50.86K,2.19%
03.02.2017,1013.0,1004.0,1023.7,989.2,61.67K,0.90%
04.02.2017,1031.8,1013.0,1041.0,1000.4,39.46K,1.86%
05.02.2017,1016.1,1031.8,1033.7,1004.0,31.06K,-1.53%
06.02.2017,1024.7,1016.1,1030.6,1010.8,32.02K,0.84%
07.02.2017,1049.6,1024.7,1054.1,1019.9,39.55K,2.43%
08.02.2017,1055.5,1049.6,1069.2,1020.3,65.15K,0.56%
09.02.2017,979.0,1055.5,1073.0,924.7,146.75K,-7.25%
10.02.2017,997.6,979.0,1005.6,947.0,62.13K,1.91%
11.02.2017,1008.3,997.6,1014.3,983.9,28.32K,1.07%
12.02.2017,996.5,1008.3,1007.8,992.5,14.75K,-1.17%
13.02.2017,995.4,996.5,1007.6,975.1,32.91K,-0.12%
14.02.2017,1008.3,995.4,1013.8,986.5,39.54K,1.30%
15.02.2017,1008.2,1008.3,1010.9,999.7,23.36K,-0.01%
16.02.2017,1031.9,1008.2,1040.3,1007.4,38.08K,2.35%
17.02.2017,1049.4,1031.9,1057.4,1025.9,45.71K,1.69%
18.02.2017,1052.3,1049.4,1063.2,1044.7,25.36K,0.27%
19.02.2017,1048.9,1052.3,1056.5,1037.7,17.95K,-0.32%
20.02.2017,1077.6,1048.9,1081.8,1041.0,31.01K,2.73%
21.02.2017,1119.0,1077.6,1123.0,1073.5,57.05K,3.85%
22.02.2017,1120.5,1119.0,1132.3,1094.8,47.91K,0.13%
23.02.2017,1171.9,1120.5,1181.6,1113.5,65.74K,4.59%
24.02.2017,1176.5,1171.9,1211.7,1092.4,108.17K,0.39%
25.02.2017,1149.1,1176.5,1180.0,1116.2,45.86K,-2.33%
26.02.2017,1171.6,1149.1,1177.5,1130.6,30.77K,1.96%
27.02.2017,1188.8,1171.6,1195.8,1164.3,35.47K,1.47%
28.02.2017,1189.3,1188.8,1208.2,1175.8,50.58K,0.04%
01.03.2017,1222.7,1189.3,1225.0,1154.6,51.15K,2.81%
02.03.2017,1255.5,1222.7,1287.0,1212.0,78.49K,2.68%
03.03.2017,1283.3,1255.5,1291.3,1250.8,67.28K,2.22%
04.03.2017,1264.3,1283.3,1285.8,1228.7,38.42K,-1.48%
05.03.2017,1271.2,1264.3,1273.3,1242.1,25.43K,0.55%
06.03.2017,1277.0,1271.2,1280.6,1261.0,31.03K,0.46%
07.03.2017,1232.7,1277.0,1280.9,1148.7,87.72K,-3.47%
08.03.2017,1147.0,1232.7,1242.0,1136.9,97.88K,-6.95%
09.03.2017,1191.3,1147.0,1207.0,1129.3,59.86K,3.87%
10.03.2017,1112.4,1191.3,1330.4,988.7,190.47K,-6.63%
11.03.2017,1179.2,1112.4,1202.7,1104.8,70.75K,6.01%
12.03.2017,1225.1,1179.2,1235.5,1160.9,44.41K,3.89%
13.03.2017,1238.2,1225.1,1245.6,1205.6,60.46K,1.07%
14.03.2017,1243.1,1238.2,1255.5,1218.4,45.14K,0.40%
15.03.2017,1253.4,1243.1,1256.9,1236.4,43.59K,0.83%
16.03.2017,1172.9,1253.4,1260.2,1119.0,132.77K,-6.43%
17.03.2017,1071.7,1172.9,1174.9,1063.5,163.74K,-8.63%
18.03.2017,971.4,1071.7,1103.6,940.2,210.42K,-9.36%
19.03.2017,1022.6,971.4,1063.7,967.3,106.45K,5.27%
20.03.2017,1047.5,1022.6,1057.5,1005.0,61.43K,2.44%
21.03.2017,1121.3,1047.5,1125.5,1043.9,92.59K,7.04%
22.03.2017,1044.7,1121.3,1121.9,997.8,115.29K,-6.83%
23.03.2017,1035.0,1044.7,1062.8,1022.0,56.52K,-0.93%
24.03.2017,939.7,1035.0,1038.4,927.3,132.60K,-9.21%
25.03.2017,966.3,939.7,996.0,890.4,127.05K,2.83%
26.03.2017,969.4,966.3,1004.3,946.7,85.33K,0.32%
27.03.2017,1045.1,969.4,1048.8,961.8,91.26K,7.81%
28.03.2017,1044.4,1045.1,1068.4,1015.5,80.00K,-0.07%
29.03.2017,1041.9,1044.4,1058.7,1008.3,68.85K,-0.24%
30.03.2017,1037.9,1041.9,1052.7,1020.9,74.99K,-0.38%
31.03.2017,1079.1,1037.9,1088.2,1035.2,90.99K,3.97%
01.04.2017,1086.1,1079.1,1103.7,1067.5,50.66K,0.65%
02.04.2017,1097.4,1086.1,1109.5,1074.2,70.98K,1.04%
03.04.2017,1147.6,1097.4,1157.9,1095.6,98.50K,4.57%
04.04.2017,1141.8,1147.6,1161.2,1122.2,71.00K,-0.50%
05.04.2017,1129.9,1141.8,1143.8,1110.1,69.47K,-1.04%
06.04.2017,1188.7,1129.9,1201.6,1130.5,92.36K,5.21%
